Order_ID,Date,Week_Num,SKU,Zone,Order_Time,Pick_Start,Pick_End,Ship_Time,Picks,Workers_On_Shift,Shift_Hours,Demand,Receipt_Qty,On_Hand_Inventory,Backorder_Qty,Is_Promo,Price,On_Order_Qty,Lead_Time_Days
WO001511,2024-04-24,17,SKU-INV-001,B,2024-04-24 14:28:58.618598749,2024-04-24 14:38:58.815783277,2024-04-24 14:42:57.728776549,2024-04-24 15:30:35.962136611,20,10,7.69,24.0,0.0,35.0,0.0,,,200.0,7.0
WO001512,2024-04-24,17,SKU-INV-001,A,2024-04-24 12:33:50.184966055,2024-04-24 12:53:19.985043552,2024-04-24 12:58:36.022701443,2024-04-24 13:12:52.817829275,20,10,7.69,24.0,0.0,35.0,0.0,,,200.0,7.0
WO001513,2024-04-25,17,SKU-INV-001,A,2024-04-25 08:00:00.000000000,2024-04-25 08:14:53.816369199,2024-04-25 08:19:08.269496223,2024-04-25 08:36:51.033180876,10,10,7.66,22.0,0.0,13.0,0.0,,,200.0,6.0
WO001514,2024-04-25,17,SKU-INV-001,A,2024-04-25 13:49:26.858824891,2024-04-25 13:58:29.853364397,2024-04-25 14:01:28.094365426,2024-04-25 14:23:35.414382364,10,10,7.66,22.0,0.0,13.0,0.0,,,200.0,6.0
WO001515,2024-04-25,17,SKU-INV-001,B,2024-04-25 12:31:48.587001823,2024-04-25 12:49:20.117443655,2024-04-25 12:54:07.464799438,2024-04-25 13:16:03.994311540,20,10,7.66,22.0,0.0,13.0,0.0,,,200.0,6.0
WO001516,2024-04-25,17,SKU-INV-001,B,2024-04-25 10:54:04.453976902,2024-04-25 11:21:53.615664674,2024-04-25 11:26:56.788507162,2024-04-25 11:58:09.997035336,40,10,7.66,22.0,0.0,13.0,0.0,,,200.0,6.0
WO001517,2024-04-25,17,SKU-INV-001,B,2024-04-25 13:07:54.558004149,2024-04-25 13:26:55.366340638,2024-04-25 13:29:25.366340638,2024-04-25 14:02:09.701425656,10,10,7.66,22.0,0.0,13.0,0.0,,,200.0,6.0
WO001518,2024-04-25,17,SKU-INV-001,C,2024-04-25 10:44:01.568537304,2024-04-25 10:54:28.832706925,2024-04-25 11:03:24.929962029,2024-04-25 11:42:54.368651167,40,10,7.66,22.0,0.0,13.0,0.0,,,200.0,6.0
WO001519,2024-04-25,17,SKU-INV-001,B,2024-04-25 09:16:35.035981586,2024-04-25 09:38:53.587944222,2024-04-25 09:42:14.210130576,2024-04-25 10:18:47.325219983,20,10,7.66,22.0,0.0,13.0,0.0,,,200.0,6.0
WO001520,2024-04-25,17,SKU-INV-001,A,2024-04-25 12:00:35.433841300,2024-04-25 12:06:26.154785101,2024-04-25 12:12:29.509671553,2024-04-25 12:42:28.821595632,30,10,7.66,22.0,0.0,13.0,0.0,,,200.0,6.0
WO001521,2024-04-25,17,SKU-INV-001,A,2024-04-25 13:35:58.066110344,2024-04-25 13:57:49.743109022,2024-04-25 14:04:50.261107622,2024-04-25 14:35:03.679277367,30,10,7.66,22.0,0.0,13.0,0.0,,,200.0,6.0
WO001522,2024-04-26,17,SKU-INV-001,A,2024-04-26 13:07:00.738638168,2024-04-26 13:18:00.140071353,2024-04-26 13:21:43.822313350,2024-04-26 13:36:54.089595685,36,8,8.41,20.0,0.0,0.0,7.0,,,200.0,7.0
WO001523,2024-04-26,17,SKU-INV-001,A,2024-04-26 11:14:26.543649074,2024-04-26 11:28:39.199632402,2024-04-26 11:32:41.157239323,2024-04-26 11:50:59.141299111,12,8,8.41,20.0,0.0,0.0,7.0,,,200.0,7.0
WO001524,2024-04-26,17,SKU-INV-001,B,2024-04-26 08:00:00.000000000,2024-04-26 08:10:53.342370086,2024-04-26 08:16:19.281871146,2024-04-26 08:39:37.009078371,36,8,8.41,20.0,0.0,0.0,7.0,,,200.0,7.0
WO001525,2024-04-26,17,SKU-INV-001,A,2024-04-26 10:36:06.729128674,2024-04-26 10:59:45.447488936,2024-04-26 11:02:15.447488936,2024-04-26 11:30:23.207079448,12,8,8.41,20.0,0.0,0.0,7.0,,,200.0,7.0
WO001526,2024-04-26,17,SKU-INV-001,B,2024-04-26 12:10:58.825824167,2024-04-26 12:14:55.853024823,2024-04-26 12:24:05.260063474,2024-04-26 12:30:05.260063474,36,8,8.41,20.0,0.0,0.0,7.0,,,200.0,7.0
WO001527,2024-04-26,17,SKU-INV-001,B,2024-04-26 12:11:28.884304880,2024-04-26 12:19:31.621266056,2024-04-26 12:22:32.790997268,2024-04-26 12:58:16.003795439,24,8,8.41,20.0,0.0,0.0,7.0,,,200.0,7.0
WO001528,2024-04-26,17,SKU-INV-001,B,2024-04-26 09:31:04.257763105,2024-04-26 09:44:52.926734766,2024-04-26 09:50:35.363796711,2024-04-26 10:32:49.301046314,24,8,8.41,20.0,0.0,0.0,7.0,,,200.0,7.0
WO001529,2024-04-26,17,SKU-INV-001,B,2024-04-26 12:18:46.329877723,2024-04-26 12:36:00.299144167,2024-04-26 12:40:03.083099671,2024-04-26 12:59:05.904543596,24,8,8.41,20.0,0.0,0.0,7.0,,,200.0,7.0
WO001530,2024-04-26,17,SKU-INV-001,B,2024-04-26 08:14:28.235648215,2024-04-26 08:40:21.229083516,2024-04-26 08:42:51.229083516,2024-04-26 09:03:47.382975874,12,8,8.41,20.0,0.0,0.0,7.0,,,200.0,7.0
WO001531,2024-04-26,17,SKU-INV-001,A,2024-04-26 11:36:16.140526509,2024-04-26 11:43:36.105774908,2024-04-26 11:47:51.380420404,2024-04-26 12:16:11.802414674,24,8,8.41,20.0,0.0,0.0,7.0,,,200.0,7.0
WO001532,2024-04-27,17,SKU-INV-001,B,2024-04-27 10:15:31.007596035,2024-04-27 10:36:05.993862539,2024-04-27 10:42:01.207813678,2024-04-27 11:17:07.178657044,18,5,8.43,20.0,0.0,0.0,20.0,,,200.0,2.0
WO001533,2024-04-27,17,SKU-INV-001,A,2024-04-27 14:07:43.289427210,2024-04-27 14:27:47.931216779,2024-04-27 14:31:58.483136474,2024-04-27 14:55:04.486284697,9,5,8.43,20.0,0.0,0.0,20.0,,,200.0,2.0
WO001534,2024-04-27,17,SKU-INV-001,A,2024-04-27 12:02:12.768327884,2024-04-27 12:16:05.878349672,2024-04-27 12:22:46.428155053,2024-04-27 12:37:25.703056189,18,5,8.43,20.0,0.0,0.0,20.0,,,200.0,2.0
WO001535,2024-04-27,17,SKU-INV-001,A,2024-04-27 10:35:06.675209421,2024-04-27 10:44:05.131622546,2024-04-27 10:48:45.662993185,2024-04-27 11:31:58.963631173,18,5,8.43,20.0,0.0,0.0,20.0,,,200.0,2.0
WO001536,2024-04-27,17,SKU-INV-001,B,2024-04-27 17:18:08.815794746,2024-04-27 17:24:02.838110252,2024-04-27 17:27:08.102656380,2024-04-27 17:45:35.612744308,9,5,8.43,20.0,0.0,0.0,20.0,,,200.0,2.0
WO001537,2024-04-27,17,SKU-INV-001,B,2024-04-27 10:14:49.300793034,2024-04-27 10:35:04.485471922,2024-04-27 10:39:10.898201060,2024-04-27 11:13:41.793227258,9,5,8.43,20.0,0.0,0.0,20.0,,,200.0,2.0
WO001538,2024-04-27,17,SKU-INV-001,A,2024-04-27 10:49:34.243245566,2024-04-27 11:15:52.767694661,2024-04-27 11:20:47.105883142,2024-04-27 11:44:39.959335898,18,5,8.43,20.0,0.0,0.0,20.0,,,200.0,2.0
WO001539,2024-04-27,17,SKU-INV-001,B,2024-04-27 08:00:00.000000000,2024-04-27 08:24:11.350161130,2024-04-27 08:27:15.823514446,2024-04-27 09:01:33.970107282,9,5,8.43,20.0,0.0,0.0,20.0,,,200.0,2.0
WO001540,2024-04-27,17,SKU-INV-001,C,2024-04-27 09:22:29.474204319,2024-04-27 09:45:08.339032903,2024-04-27 09:49:01.371005473,2024-04-27 10:13:02.641046253,18,5,8.43,20.0,0.0,0.0,20.0,,,200.0,2.0
WO001541,2024-04-27,17,SKU-INV-001,A,2024-04-27 08:00:00.000000000,2024-04-27 08:15:39.208130483,2024-04-27 08:19:58.588304052,2024-04-27 08:30:13.202568995,9,5,8.43,20.0,0.0,0.0,20.0,,,200.0,2.0
WO001542,2024-04-27,17,SKU-INV-001,A,2024-04-27 11:29:23.743883865,2024-04-27 11:45:41.822968118,2024-04-27 11:50:07.321316180,2024-04-27 12:04:55.955397159,18,5,8.43,20.0,0.0,0.0,20.0,,,200.0,2.0
WO001543,2024-04-27,17,SKU-INV-001,A,2024-04-27 13:45:15.497664869,2024-04-27 13:48:13.341673848,2024-04-27 13:52:24.571205214,2024-04-27 14:28:04.273973501,18,5,8.43,20.0,0.0,0.0,20.0,,,200.0,2.0
WO001544,2024-04-28,17,SKU-INV-001,A,2024-04-28 09:06:22.815887070,2024-04-28 09:26:40.990258917,2024-04-28 09:29:34.484290952,2024-04-28 09:44:18.837673846,16,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001545,2024-04-28,17,SKU-INV-001,B,2024-04-28 11:32:28.400463221,2024-04-28 11:50:14.220434017,2024-04-28 11:52:44.220434017,2024-04-28 12:18:07.763860678,8,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001546,2024-04-28,17,SKU-INV-001,B,2024-04-28 12:35:16.622693818,2024-04-28 12:56:50.412600305,2024-04-28 13:00:48.599544610,2024-04-28 13:29:36.309297350,16,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001547,2024-04-28,17,SKU-INV-001,B,2024-04-28 13:50:06.062390101,2024-04-28 13:59:58.650431535,2024-04-28 14:03:18.498955588,2024-04-28 14:43:49.500507740,8,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001548,2024-04-28,17,SKU-INV-001,A,2024-04-28 11:24:32.553509778,2024-04-28 11:37:53.424244466,2024-04-28 11:42:04.759391384,2024-04-28 12:12:52.786734474,16,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001549,2024-04-28,17,SKU-INV-001,C,2024-04-28 12:55:29.136358499,2024-04-28 13:09:07.830713775,2024-04-28 13:14:35.750314810,2024-04-28 13:32:47.083769460,16,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001550,2024-04-28,17,SKU-INV-001,B,2024-04-28 12:33:40.470443367,2024-04-28 12:56:09.811718431,2024-04-28 12:59:24.904622341,2024-04-28 13:21:21.258436863,8,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001551,2024-04-28,17,SKU-INV-001,C,2024-04-28 15:54:37.214361843,2024-04-28 16:23:28.390537458,2024-04-28 16:25:58.390537458,2024-04-28 16:53:49.384928208,16,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001552,2024-04-28,17,SKU-INV-001,C,2024-04-28 11:51:59.557449671,2024-04-28 12:04:11.659833910,2024-04-28 12:07:24.278560439,2024-04-28 12:30:24.628725805,16,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001553,2024-04-28,17,SKU-INV-001,B,2024-04-28 09:31:53.510461567,2024-04-28 09:54:09.530529313,2024-04-28 09:56:39.530529313,2024-04-28 10:28:44.981570593,8,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001554,2024-04-28,17,SKU-INV-001,B,2024-04-28 08:06:42.314479680,2024-04-28 08:23:07.777341518,2024-04-28 08:26:54.031005140,2024-04-28 09:05:16.710613476,16,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001555,2024-04-28,17,SKU-INV-001,A,2024-04-28 11:30:14.128844511,2024-04-28 11:43:24.980558971,2024-04-28 11:50:50.630484092,2024-04-28 12:30:44.928102937,24,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001556,2024-04-28,17,SKU-INV-001,A,2024-04-28 13:07:58.025776851,2024-04-28 13:26:14.594859417,2024-04-28 13:29:16.435011031,2024-04-28 14:03:22.682041050,8,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001557,2024-04-28,17,SKU-INV-001,A,2024-04-28 09:13:20.087158462,2024-04-28 09:18:41.642126592,2024-04-28 09:22:37.981356167,2024-04-28 09:56:00.622487485,16,4,7.96,24.0,0.0,0.0,24.0,,,200.0,6.0
WO001558,2024-04-29,18,SKU-INV-001,A,2024-04-29 11:45:22.918527337,2024-04-29 12:00:50.483176797,2024-04-29 12:06:18.281334728,2024-04-29 12:39:47.622531383,40,8,7.9,19.0,115.0,96.0,0.0,,,200.0,2.0
WO001559,2024-04-29,18,SKU-INV-001,A,2024-04-29 10:16:10.956431207,2024-04-29 10:27:39.489375004,2024-04-29 10:35:46.665111755,2024-04-29 10:59:55.119346910,40,8,7.9,19.0,115.0,96.0,0.0,,,200.0,2.0
WO001560,2024-04-29,18,SKU-INV-001,B,2024-04-29 09:35:51.406529129,2024-04-29 09:54:04.827183769,2024-04-29 09:57:03.702726292,2024-04-29 10:30:39.216316189,14,8,7.9,19.0,115.0,96.0,0.0,,,200.0,2.0
WO001561,2024-04-29,18,SKU-INV-001,A,2024-04-29 12:45:25.840325947,2024-04-29 13:05:41.623286053,2024-04-29 13:08:26.007988403,2024-04-29 13:47:46.939149580,27,8,7.9,19.0,115.0,96.0,0.0,,,200.0,2.0
WO001562,2024-04-29,18,SKU-INV-001,A,2024-04-29 11:49:03.238970500,2024-04-29 12:04:01.641359681,2024-04-29 12:09:07.705040344,2024-04-29 12:38:43.575502412,40,8,7.9,19.0,115.0,96.0,0.0,,,200.0,2.0
WO001563,2024-04-29,18,SKU-INV-001,B,2024-04-29 15:52:29.811157948,2024-04-29 16:23:42.080506759,2024-04-29 16:27:52.514145357,2024-04-29 17:02:18.195271574,40,8,7.9,19.0,115.0,96.0,0.0,,,200.0,2.0
WO001564,2024-04-29,18,SKU-INV-001,A,2024-04-29 11:04:06.183409817,2024-04-29 11:20:48.558309991,2024-04-29 11:25:13.010282654,2024-04-29 12:01:01.384682581,14,8,7.9,19.0,115.0,96.0,0.0,,,200.0,2.0
WO001565,2024-04-29,18,SKU-INV-001,A,2024-04-29 08:53:11.811072411,2024-04-29 09:15:40.188517874,2024-04-29 09:21:36.780003054,2024-04-29 09:36:10.589822634,40,8,7.9,19.0,115.0,96.0,0.0,,,200.0,2.0
WO001566,2024-04-30,18,SKU-INV-001,C,2024-04-30 08:01:14.151597715,2024-04-30 08:23:28.216939267,2024-04-30 08:26:46.679119521,2024-04-30 08:59:23.907440313,11,10,8.37,25.0,0.0,71.0,0.0,,,200.0,5.0
WO001567,2024-04-30,18,SKU-INV-001,A,2024-04-30 08:45:38.423019579,2024-04-30 09:10:50.292388637,2024-04-30 09:13:47.697042123,2024-04-30 09:31:55.533424599,11,10,8.37,25.0,0.0,71.0,0.0,,,200.0,5.0
WO001568,2024-04-30,18,SKU-INV-001,B,2024-04-30 09:22:33.986808110,2024-04-30 09:34:49.629043177,2024-04-30 09:37:19.629043177,2024-04-30 10:04:52.362036153,11,10,8.37,25.0,0.0,71.0,0.0,,,200.0,5.0
WO001569,2024-04-30,18,SKU-INV-001,A,2024-04-30 08:51:44.564151071,2024-04-30 09:14:42.408470292,2024-04-30 09:23:34.350544104,2024-04-30 09:58:00.753052430,55,10,8.37,25.0,0.0,71.0,0.0,,,200.0,5.0
WO001570,2024-04-30,18,SKU-INV-001,C,2024-04-30 08:00:00.000000000,2024-04-30 08:23:00.916846405,2024-04-30 08:29:51.309246518,2024-04-30 08:57:03.358263388,44,10,8.37,25.0,0.0,71.0,0.0,,,200.0,5.0
WO001571,2024-04-30,18,SKU-INV-001,B,2024-04-30 08:00:00.000000000,2024-04-30 08:24:33.088925916,2024-04-30 08:34:06.416610163,2024-04-30 09:11:54.910699926,66,10,8.37,25.0,0.0,71.0,0.0,,,200.0,5.0
WO001572,2024-04-30,18,SKU-INV-001,B,2024-04-30 10:07:22.907590105,2024-04-30 10:18:05.806930140,2024-04-30 10:21:17.766199623,2024-04-30 10:41:18.619732493,11,10,8.37,25.0,0.0,71.0,0.0,,,200.0,5.0
WO001573,2024-04-30,18,SKU-INV-001,A,2024-04-30 11:56:46.043922482,2024-04-30 12:12:21.146926451,2024-04-30 12:16:37.101145572,2024-04-30 12:43:55.874712980,11,10,8.37,25.0,0.0,71.0,0.0,,,200.0,5.0
WO001574,2024-04-30,18,SKU-INV-001,B,2024-04-30 10:40:34.364086695,2024-04-30 10:55:01.457334414,2024-04-30 11:02:00.900368785,2024-04-30 11:24:43.642342347,33,10,8.37,25.0,0.0,71.0,0.0,,,200.0,5.0
WO001575,2024-04-30,18,SKU-INV-001,B,2024-04-30 09:38:46.842715851,2024-04-30 09:48:19.969272450,2024-04-30 09:53:31.932665624,2024-04-30 10:28:36.223395321,22,10,8.37,25.0,0.0,71.0,0.0,,,200.0,5.0
WO001576,2024-05-01,18,SKU-INV-001,B,2024-05-01 11:32:00.557160951,2024-05-01 11:55:56.197734492,2024-05-01 11:59:49.654414752,2024-05-01 12:17:42.941146951,10,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001577,2024-05-01,18,SKU-INV-001,B,2024-05-01 11:32:32.827987193,2024-05-01 11:47:42.863296993,2024-05-01 11:54:37.075115265,2024-05-01 12:26:02.975916740,30,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001578,2024-05-01,18,SKU-INV-001,B,2024-05-01 13:38:30.704876016,2024-05-01 13:59:20.068439328,2024-05-01 14:01:50.068439328,2024-05-01 14:38:06.443742253,10,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001579,2024-05-01,18,SKU-INV-001,A,2024-05-01 11:28:23.523109076,2024-05-01 11:36:17.381646366,2024-05-01 11:40:11.360312262,2024-05-01 12:08:34.289308669,20,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001580,2024-05-01,18,SKU-INV-001,C,2024-05-01 08:00:00.000000000,2024-05-01 08:11:17.220591517,2024-05-01 08:14:49.812637159,2024-05-01 08:41:37.563663229,10,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001581,2024-05-01,18,SKU-INV-001,B,2024-05-01 11:24:21.812274425,2024-05-01 11:42:31.519149540,2024-05-01 11:48:01.001269890,2024-05-01 12:16:52.128678840,30,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001582,2024-05-01,18,SKU-INV-001,B,2024-05-01 08:55:26.615378798,2024-05-01 09:01:20.646143308,2024-05-01 09:06:09.419295964,2024-05-01 09:49:21.474909223,20,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001583,2024-05-01,18,SKU-INV-001,C,2024-05-01 10:09:37.091346087,2024-05-01 10:24:15.887941140,2024-05-01 10:26:45.887941140,2024-05-01 10:58:12.256492961,10,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001584,2024-05-01,18,SKU-INV-001,C,2024-05-01 14:07:06.379499889,2024-05-01 14:31:36.784300537,2024-05-01 14:36:09.762741138,2024-05-01 15:03:14.107235749,20,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001585,2024-05-01,18,SKU-INV-001,B,2024-05-01 14:41:24.187360126,2024-05-01 14:55:26.422075854,2024-05-01 15:00:00.611412149,2024-05-01 15:20:41.222903379,10,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001586,2024-05-01,18,SKU-INV-001,B,2024-05-01 08:00:00.000000000,2024-05-01 08:17:18.461664133,2024-05-01 08:19:48.461664133,2024-05-01 08:51:18.901644338,10,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001587,2024-05-01,18,SKU-INV-001,A,2024-05-01 09:17:22.272923056,2024-05-01 09:36:35.825289526,2024-05-01 09:42:23.953856994,2024-05-01 10:08:14.902581254,30,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001588,2024-05-01,18,SKU-INV-001,C,2024-05-01 14:42:10.132773318,2024-05-01 14:54:27.589757063,2024-05-01 14:56:57.589757063,2024-05-01 15:30:31.810791993,10,11,7.72,19.0,0.0,52.0,0.0,,,200.0,3.0
WO001589,2024-05-02,18,SKU-INV-001,B,2024-05-02 11:09:58.596314616,2024-05-02 11:28:08.603576544,2024-05-02 11:31:12.184815950,2024-05-02 12:09:23.073689091,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001590,2024-05-02,18,SKU-INV-001,A,2024-05-02 10:52:28.450047576,2024-05-02 11:11:45.942796948,2024-05-02 11:15:22.306559791,2024-05-02 11:41:55.701416691,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001591,2024-05-02,18,SKU-INV-001,B,2024-05-02 11:25:07.650181784,2024-05-02 11:57:49.572383621,2024-05-02 12:03:21.828836702,2024-05-02 12:18:14.044889847,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001592,2024-05-02,18,SKU-INV-001,B,2024-05-02 10:05:01.177081765,2024-05-02 10:20:25.655559784,2024-05-02 10:24:07.423168459,2024-05-02 10:44:41.771878485,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001593,2024-05-02,18,SKU-INV-001,C,2024-05-02 15:55:30.591584198,2024-05-02 16:11:23.157896341,2024-05-02 16:15:09.602476404,2024-05-02 16:31:35.615299444,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001594,2024-05-02,18,SKU-INV-001,A,2024-05-02 12:39:06.574344626,2024-05-02 12:55:00.250530866,2024-05-02 12:57:30.250530866,2024-05-02 13:19:33.392832148,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001595,2024-05-02,18,SKU-INV-001,B,2024-05-02 10:13:01.778218845,2024-05-02 10:31:23.966877837,2024-05-02 10:33:53.966877837,2024-05-02 10:50:54.577745184,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001596,2024-05-02,18,SKU-INV-001,B,2024-05-02 13:54:02.705334699,2024-05-02 14:07:33.656385350,2024-05-02 14:10:24.782343497,2024-05-02 14:49:58.837235522,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001597,2024-05-02,18,SKU-INV-001,C,2024-05-02 11:07:56.118808960,2024-05-02 11:21:04.181103476,2024-05-02 11:24:56.789188386,2024-05-02 12:05:25.868638057,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001598,2024-05-02,18,SKU-INV-001,B,2024-05-02 10:10:36.649993770,2024-05-02 10:39:28.398357671,2024-05-02 10:43:28.290397814,2024-05-02 11:14:40.029737566,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001599,2024-05-02,18,SKU-INV-001,A,2024-05-02 09:43:32.416286953,2024-05-02 10:06:02.653924978,2024-05-02 10:09:08.236128466,2024-05-02 10:33:43.810646969,20,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001600,2024-05-02,18,SKU-INV-001,C,2024-05-02 10:34:21.897397329,2024-05-02 10:46:28.874982795,2024-05-02 10:48:58.874982795,2024-05-02 11:24:10.508658152,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001601,2024-05-02,18,SKU-INV-001,C,2024-05-02 08:58:42.799461466,2024-05-02 09:09:11.626137103,2024-05-02 09:12:35.594956974,2024-05-02 09:40:27.740694526,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001602,2024-05-02,18,SKU-INV-001,A,2024-05-02 09:50:35.173090613,2024-05-02 10:12:35.103049850,2024-05-02 10:17:37.520338731,2024-05-02 10:51:22.742646249,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001603,2024-05-02,18,SKU-INV-001,A,2024-05-02 10:00:10.084658849,2024-05-02 10:15:45.497964409,2024-05-02 10:19:18.255742478,2024-05-02 10:42:36.967241476,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001604,2024-05-02,18,SKU-INV-001,B,2024-05-02 10:44:48.165957434,2024-05-02 10:52:25.317368831,2024-05-02 10:55:54.509558488,2024-05-02 11:31:30.398389185,10,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001605,2024-05-02,18,SKU-INV-001,B,2024-05-02 09:17:28.283804346,2024-05-02 09:38:19.648732141,2024-05-02 09:40:49.648732141,2024-05-02 09:56:56.555867021,20,10,7.78,15.0,0.0,37.0,0.0,,,200.0,7.0
WO001606,2024-05-03,18,SKU-INV-001,A,2024-05-03 10:13:15.472804309,2024-05-03 10:22:04.788966415,2024-05-03 10:25:02.841605645,2024-05-03 10:58:49.602216422,24,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001607,2024-05-03,18,SKU-INV-001,A,2024-05-03 08:10:57.261505244,2024-05-03 08:34:39.344456538,2024-05-03 08:39:08.485332327,2024-05-03 08:54:58.889620222,24,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001608,2024-05-03,18,SKU-INV-001,A,2024-05-03 09:49:35.981312312,2024-05-03 10:01:20.186086493,2024-05-03 10:06:59.047635593,2024-05-03 10:53:03.971898968,24,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001609,2024-05-03,18,SKU-INV-001,A,2024-05-03 10:37:01.793421000,2024-05-03 10:51:28.941814110,2024-05-03 10:56:10.944757091,2024-05-03 11:18:58.271291938,24,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001610,2024-05-03,18,SKU-INV-001,C,2024-05-03 08:00:00.000000000,2024-05-03 08:22:39.379440592,2024-05-03 08:25:09.379440592,2024-05-03 08:59:52.762747327,24,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001611,2024-05-03,18,SKU-INV-001,A,2024-05-03 12:05:31.045400985,2024-05-03 12:17:40.819516880,2024-05-03 12:21:07.514903754,2024-05-03 12:50:26.422809462,12,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001612,2024-05-03,18,SKU-INV-001,C,2024-05-03 12:39:02.174021991,2024-05-03 12:55:45.742967162,2024-05-03 12:58:15.742967162,2024-05-03 13:21:04.386389025,12,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001613,2024-05-03,18,SKU-INV-001,A,2024-05-03 11:06:55.184571751,2024-05-03 11:23:19.764076207,2024-05-03 11:25:52.590349451,2024-05-03 12:10:14.858446681,24,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001614,2024-05-03,18,SKU-INV-001,A,2024-05-03 10:22:31.413587324,2024-05-03 10:32:37.859486453,2024-05-03 10:35:07.859486453,2024-05-03 11:10:30.228380539,12,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001615,2024-05-03,18,SKU-INV-001,A,2024-05-03 15:35:38.115073910,2024-05-03 15:54:33.906221173,2024-05-03 15:58:47.185744180,2024-05-03 16:32:39.528081587,24,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001616,2024-05-03,18,SKU-INV-001,A,2024-05-03 09:20:08.854253269,2024-05-03 09:44:28.840220989,2024-05-03 09:46:58.840220989,2024-05-03 10:13:46.359839185,12,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001617,2024-05-03,18,SKU-INV-001,B,2024-05-03 09:24:22.696925297,2024-05-03 09:40:54.638270369,2024-05-03 09:44:06.422779761,2024-05-03 10:10:56.415339286,24,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001618,2024-05-03,18,SKU-INV-001,A,2024-05-03 09:16:49.192916477,2024-05-03 09:24:20.667642709,2024-05-03 09:26:50.667642709,2024-05-03 10:02:48.529073383,12,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
WO001619,2024-05-03,18,SKU-INV-001,A,2024-05-03 15:11:36.959680746,2024-05-03 15:29:46.314486563,2024-05-03 15:32:16.314486563,2024-05-03 16:00:50.935232442,12,9,8.16,21.0,0.0,16.0,0.0,,,200.0,3.0
